# Copyright (c) 2012, ClearCanvas Inc.
# All rights reserved.
# http://www.clearcanvas.ca
#
# generated from DICOM standard
# columns are in the same order as parameters to the DicomTag constructor
# eg. tag;name;varName;vr;isMultiVrTag;vmLow;vmHigh;isRetired
#
2232869;Optical Ophthalmic Axial Length Measurements Sequence;OpticalOphthalmicAxialLengthMeasurementsSequence;SQ;False;1;1;False
2232880;Ultrasound Selected Ophthalmic Axial Length Sequence;UltrasoundSelectedOphthalmicAxialLengthSequence;SQ;False;1;1;False
2232912;Ophthalmic Axial Length Selection Method Code Sequence;OphthalmicAxialLengthSelectionMethodCodeSequence;SQ;False;1;1;False
2232917;Optical Selected Ophthalmic Axial Length Sequence;OpticalSelectedOphthalmicAxialLengthSequence;SQ;False;1;1;False
2232919;Selected Segmental Ophthalmic Axial Length Sequence;SelectedSegmentalOphthalmicAxialLengthSequence;SQ;False;1;1;False
2232928;Selected Total Ophthalmic Axial Length Sequence;SelectedTotalOphthalmicAxialLengthSequence;SQ;False;1;1;False
2232930;Ophthalmic Axial Length Quality Metric Sequence;OphthalmicAxialLengthQualityMetricSequence;SQ;False;1;1;False
2232947;Ophthalmic Axial  Length Quality Metric Type Description;OphthalmicAxialLengthQualityMetricTypeDescription;LO;False;1;1;False
2233088;Intraocular Lens Calculations Right Eye Sequence;IntraocularLensCalculationsRightEyeSequence;SQ;False;1;1;False
2233104;Intraocular Lens Calculations Left Eye Sequence;IntraocularLensCalculationsLeftEyeSequence;SQ;False;1;1;False
2233136;Referenced Ophthalmic Axial Length Measurement QC Image Sequence;ReferencedOphthalmicAxialLengthMeasurementQcImageSequence;SQ;False;1;1;False
2359312;Visual Field Horizontal Extent;VisualFieldHorizontalExtent;FL;False;1;1;False
2359313;Visual Field Vertical Extent;VisualFieldVerticalExtent;FL;False;1;1;False
2359314;Visual Field Shape;VisualFieldShape;CS;False;1;1;False
2359318;Screening Test Mode Code Sequence;ScreeningTestModeCodeSequence;SQ;False;1;1;False
2359320;Maximum Stimulus Luminance;MaximumStimulusLuminance;FL;False;1;1;False
2359328;Background Luminance;BackgroundLuminance;FL;False;1;1;False
2359329;Stimulus Color Code Sequence;StimulusColorCodeSequence;SQ;False;1;1;False
2359332;Background Illumination Color Code Sequence;BackgroundIlluminationColorCodeSequence;SQ;False;1;1;False
2359333;Stimulus Area;StimulusArea;FL;False;1;1;False
2359336;Stimulus Presentation Time;StimulusPresentationTime;FL;False;1;1;False
2359346;Fixation Sequence;FixationSequence;SQ;False;1;1;False
2359347;Fixation Monitoring Code Sequence;FixationMonitoringCodeSequence;SQ;False;1;1;False
2359348;Visual Field Catch Trial Sequence;VisualFieldCatchTrialSequence;SQ;False;1;1;False
2359349;Fixation Checked Quantity;FixationCheckedQuantity;US;False;1;1;False
2359350;Patient Not Properly Fixated Quantity;PatientNotProperlyFixatedQuantity;US;False;1;1;False
2359351;Presented Visual Stimuli Data Flag;PresentedVisualStimuliDataFlag;CS;False;1;1;False
2359352;Number of Visual Stimuli;NumberOfVisualStimuli;US;False;1;1;False
2359353;Excessive Fixation Losses Data Flag;ExcessiveFixationLossesDataFlag;CS;False;1;1;False
2359360;Excessive Fixation Losses;ExcessiveFixationLosses;CS;False;1;1;False
2359362;Stimuli Retesting Quantity;StimuliRetestingQuantity;US;False;1;1;False
2359364;Comments on Patient's Performance of Visual Field;CommentsOnPatientsPerformanceOfVisualField;LT;False;1;1;False
2359365;False Negatives Estimate Flag;FalseNegativesEstimateFlag;CS;False;1;1;False
2359366;False Negatives Estimate;FalseNegativesEstimate;FL;False;1;1;False
2359368;Negative Catch Trials Quantity;NegativeCatchTrialsQuantity;US;False;1;1;False
2359376;False Negatives Quantity;FalseNegativesQuantity;US;False;1;1;False
2359377;Excessive False Negatives Data Flag;ExcessiveFalseNegativesDataFlag;CS;False;1;1;False
2359378;Excessive False Negatives;ExcessiveFalseNegatives;CS;False;1;1;False
2359379;False Positives Estimate Flag;FalsePositivesEstimateFlag;CS;False;1;1;False
2359380;False Positives Estimate;FalsePositivesEstimate;FL;False;1;1;False
2359381;Catch Trials Data Flag;CatchTrialsDataFlag;CS;False;1;1;False
2359382;Positive Catch Trials Quantity;PositiveCatchTrialsQuantity;US;False;1;1;False
2359383;Test Point Normals Data Flag;TestPointNormalsDataFlag;CS;False;1;1;False
2359384;Test Point Normals Sequence;TestPointNormalsSequence;SQ;False;1;1;False
2359385;Global Deviation Probability Normals Flag;GlobalDeviationProbabilityNormalsFlag;CS;False;1;1;False
2359392;False Positives Quantity;FalsePositivesQuantity;US;False;1;1;False
2359393;Excessive False Positives Data Flag;ExcessiveFalsePositivesDataFlag;CS;False;1;1;False
2359394;Excessive False Positives;ExcessiveFalsePositives;CS;False;1;1;False
2359395;Visual Field Test Normals Flag;VisualFieldTestNormalsFlag;CS;False;1;1;False
2359396;Results Normals Sequence;ResultsNormalsSequence;SQ;False;1;1;False
2359397;Age Corrected Sensitivity Deviation Algorithm Sequence;AgeCorrectedSensitivityDeviationAlgorithmSequence;SQ;False;1;1;False
2359398;Global Deviation From Normal;GlobalDeviationFromNormal;FL;False;1;1;False
2359399;Generalized Defect Sensitivity Deviation Algorithm Sequence;GeneralizedDefectSensitivityDeviationAlgorithmSequence;SQ;False;1;1;False
2359400;Localized Deviation from Normal;LocalizedDeviationFromNormal;FL;False;1;1;False
2359401;Patient Reliability Indicator ;PatientReliabilityIndicator;LO;False;1;1;False
2359408;Visual Field Mean Sensitivity;VisualFieldMeanSensitivity;FL;False;1;1;False
2359409;Global Deviation Probability;GlobalDeviationProbability;FL;False;1;1;False
2359410;Local Deviation Probability Normals Flag;LocalDeviationProbabilityNormalsFlag;CS;False;1;1;False
2359411;Localized Deviation Probability;LocalizedDeviationProbability;FL;False;1;1;False
2359412;Short Term Fluctuation Calculated;ShortTermFluctuationCalculated;CS;False;1;1;False
2359413;Short Term Fluctuation;ShortTermFluctuation;FL;False;1;1;False
2359414;Short Term Fluctuation Probability Calculated;ShortTermFluctuationProbabilityCalculated;CS;False;1;1;False
2359415;Short Term Fluctuation Probability;ShortTermFluctuationProbability;FL;False;1;1;False
2359416;Corrected Localized Deviation From Normal Calculated;CorrectedLocalizedDeviationFromNormalCalculated;CS;False;1;1;False
2359417;Corrected Localized Deviation From Normal;CorrectedLocalizedDeviationFromNormal;FL;False;1;1;False
2359424;Corrected Localized Deviation From Normal Probability Calculated;CorrectedLocalizedDeviationFromNormalProbabilityCalculated;CS;False;1;1;False
2359425;Corrected Localized Deviation From Normal Probability;CorrectedLocalizedDeviationFromNormalProbability;FL;False;1;1;False
2359427;Global Deviation Probability Sequence;GlobalDeviationProbabilitySequence;SQ;False;1;1;False
2359429;Localized Deviation Probability Sequence;LocalizedDeviationProbabilitySequence;SQ;False;1;1;False
2359430;Foveal Sensitivity Measured;FovealSensitivityMeasured;CS;False;1;1;False
2359431;Foveal Sensitivity;FovealSensitivity;FL;False;1;1;False
2359432;Visual Field Test Duration;VisualFieldTestDuration;FL;False;1;1;False
2359433;Visual Field Test Point Sequence;VisualFieldTestPointSequence;SQ;False;1;1;False
2359440;Visual Field Test Point X-Coordinate;VisualFieldTestPointXCoordinate;FL;False;1;1;False
2359441;Visual Field Test Point Y-Coordinate;VisualFieldTestPointYCoordinate;FL;False;1;1;False
2359442;Age Corrected Sensitivity Deviation Value;AgeCorrectedSensitivityDeviationValue;FL;False;1;1;False
2359443;Stimulus Results;StimulusResults;CS;False;1;1;False
2359444;Sensitivity Value;SensitivityValue;FL;False;1;1;False
2359445;Retest Stimulus Seen;RetestStimulusSeen;CS;False;1;1;False
2359446;Retest Sensitivity Value;RetestSensitivityValue;FL;False;1;1;False
2359447;Visual Field Test Point Normals Sequence;VisualFieldTestPointNormalsSequence;SQ;False;1;1;False
2359448;Quantified Defect;QuantifiedDefect;FL;False;1;1;False
2359552;Age Corrected Sensitivity Deviation Probability Value;AgeCorrectedSensitivityDeviationProbabilityValue;FL;False;1;1;False
2359554;Generalized Defect Corrected Sensitivity Deviation Flag;GeneralizedDefectCorrectedSensitivityDeviationFlag;CS;False;1;1;False
2359555;Generalized Defect Corrected Sensitivity Deviation Value;GeneralizedDefectCorrectedSensitivityDeviationValue;FL;False;1;1;False
2359556;Generalized Defect Corrected Sensitivity Deviation Probability Value;GeneralizedDefectCorrectedSensitivityDeviationProbabilityValue;FL;False;1;1;False
2359557;Minimum Sensitivity Value;MinimumSensitivityValue;FL;False;1;1;False
2359558;Blind Spot Localized;BlindSpotLocalized;CS;False;1;1;False
2359559;Blind Spot X-Coordinate;BlindSpotXCoordinate;FL;False;1;1;False
2359560;Blind Spot Y-Coordinate;BlindSpotYCoordinate;FL;False;1;1;False
2359568;Visual Acuity Measurement Sequence;VisualAcuityMeasurementSequence;SQ;False;1;1;False
2359570;Refractive Parameters Used on Patient Sequence;RefractiveParametersUsedOnPatientSequence;SQ;False;1;1;False
2359571;Measurement Laterality;MeasurementLaterality;CS;False;1;1;False
2359572;Ophthalmic Patient Clinical Information Left Eye Sequence;OphthalmicPatientClinicalInformationLeftEyeSequence;SQ;False;1;1;False
2359573;Ophthalmic Patient Clinical Information Right Eye Sequence;OphthalmicPatientClinicalInformationRightEyeSequence;SQ;False;1;1;False
2359575;Foveal Point Normative Data Flag;FovealPointNormativeDataFlag;CS;False;1;1;False
2359576;Foveal Point Probability Value;FovealPointProbabilityValue;FL;False;1;1;False
2359584;Screening Baseline Measured;ScreeningBaselineMeasured;CS;False;1;1;False
2359586;Screening Baseline Measured Sequence;ScreeningBaselineMeasuredSequence;SQ;False;1;1;False
2359588;Screening Baseline Type;ScreeningBaselineType;CS;False;1;1;False
2359590;Screening Baseline Value;ScreeningBaselineValue;FL;False;1;1;False
2359810;Algorithm Source;AlgorithmSource;LO;False;1;1;False
2360070;Data Set Name;DataSetName;LO;False;1;1;False
2360071;Data Set Version;DataSetVersion;LO;False;1;1;False
2360072;Data Set Source;DataSetSource;LO;False;1;1;False
2360073;Data Set Description;DataSetDescription;LO;False;1;1;False
2360087;Visual Field Test Reliability Global Index Sequence;VisualFieldTestReliabilityGlobalIndexSequence;SQ;False;1;1;False
2360096;Visual Field Global Results Index Sequence;VisualFieldGlobalResultsIndexSequence;SQ;False;1;1;False
2360101;Data Observation Sequence;DataObservationSequence;SQ;False;1;1;False
2360120;Index Normals Flag;IndexNormalsFlag;CS;False;1;1;False
2360129;Index Probability;IndexProbability;FL;False;1;1;False
2360132;Index Probability Sequence;IndexProbabilitySequence;SQ;False;1;1;False
2621442;Samples per Pixel;SamplesPerPixel;US;False;1;1;False
2621443;Samples per Pixel Used;SamplesPerPixelUsed;US;False;1;1;False
2621444;Photometric Interpretation;PhotometricInterpretation;CS;False;1;1;False
2621445;Image Dimensions;ImageDimensionsRetired;US;False;1;1;True
2621446;Planar Configuration;PlanarConfiguration;US;False;1;1;False
2621448;Number of Frames;NumberOfFrames;IS;False;1;1;False
2621449;Frame Increment Pointer;FrameIncrementPointer;AT;False;1;4294967295;False
2621450;Frame Dimension Pointer;FrameDimensionPointer;AT;False;1;4294967295;False
2621456;Rows;Rows;US;False;1;1;False
2621457;Columns;Columns;US;False;1;1;False
2621458;Planes;PlanesRetired;US;False;1;1;True
2621460;Ultrasound Color Data Present;UltrasoundColorDataPresent;US;False;1;1;False
2621488;Pixel Spacing;PixelSpacing;DS;False;2;2;False
2621489;Zoom Factor;ZoomFactor;DS;False;2;2;False
2621490;Zoom Center;ZoomCenter;DS;False;2;2;False
2621492;Pixel Aspect Ratio;PixelAspectRatio;IS;False;2;2;False
2621504;Image Format;ImageFormatRetired;CS;False;1;1;True
2621520;Manipulated Image;ManipulatedImageRetired;LO;False;1;4294967295;True
2621521;Corrected Image;CorrectedImage;CS;False;1;4294967295;False
2621535;Compression Recognition Code;CompressionRecognitionCodeRetired;LO;False;1;1;True
2621536;Compression Code;CompressionCodeRetired;CS;False;1;1;True
2621537;Compression Originator;CompressionOriginatorRetired;SH;False;1;1;True
2621538;Compression Label;CompressionLabelRetired;LO;False;1;1;True
2621539;Compression Description;CompressionDescriptionRetired;SH;False;1;1;True
2621541;Compression Sequence;CompressionSequenceRetired;CS;False;1;4294967295;True
2621542;Compression Step Pointers;CompressionStepPointersRetired;AT;False;1;4294967295;True
2621544;Repeat Interval;RepeatIntervalRetired;US;False;1;1;True
2621545;Bits Grouped;BitsGroupedRetired;US;False;1;1;True
2621552;Perimeter Table;PerimeterTableRetired;US;False;1;4294967295;True
2621553;Perimeter Value;PerimeterValueRetired;US;True;1;1;True
2621568;Predictor Rows;PredictorRowsRetired;US;False;1;1;True
2621569;Predictor Columns;PredictorColumnsRetired;US;False;1;1;True
2621570;Predictor Constants;PredictorConstantsRetired;US;False;1;4294967295;True
2621584;Blocked Pixels;BlockedPixelsRetired;CS;False;1;1;True
2621585;Block Rows;BlockRowsRetired;US;False;1;1;True
2621586;Block Columns;BlockColumnsRetired;US;False;1;1;True
2621587;Row Overlap;RowOverlapRetired;US;False;1;1;True
2621588;Column Overlap;ColumnOverlapRetired;US;False;1;1;True
2621696;Bits Allocated;BitsAllocated;US;False;1;1;False
2621697;Bits Stored;BitsStored;US;False;1;1;False
2621698;High Bit;HighBit;US;False;1;1;False
2621699;Pixel Representation;PixelRepresentation;US;False;1;1;False
2621700;Smallest Valid Pixel Value;SmallestValidPixelValueRetired;US;True;1;1;True
2621701;Largest Valid Pixel Value;LargestValidPixelValueRetired;US;True;1;1;True
2621702;Smallest Image Pixel Value;SmallestImagePixelValue;US;True;1;1;False
2621703;Largest Image Pixel Value;LargestImagePixelValue;US;True;1;1;False
2621704;Smallest Pixel Value in Series;SmallestPixelValueInSeries;US;True;1;1;False
2621705;Largest Pixel Value in Series;LargestPixelValueInSeries;US;True;1;1;False
2621712;Smallest Image Pixel Value in Plane;SmallestImagePixelValueInPlaneRetired;US;True;1;1;True
2621713;Largest Image Pixel Value in Plane;LargestImagePixelValueInPlaneRetired;US;True;1;1;True
2621728;Pixel Padding Value;PixelPaddingValue;US;True;1;1;False
2621729;Pixel Padding Range Limit;PixelPaddingRangeLimit;US;True;1;1;False
2621952;Image Location;ImageLocationRetired;US;False;1;1;True
2622208;Quality Control Image;QualityControlImage;CS;False;1;1;False
2622209;Burned In Annotation;BurnedInAnnotation;CS;False;1;1;False
2622210;Recognizable Visual Features;RecognizableVisualFeatures;CS;False;1;1;False
2622211;Longitudinal Temporal Information Modified;LongitudinalTemporalInformationModified;CS;False;1;1;False
2622464;Transform Label;TransformLabelRetired;LO;False;1;1;True
2622465;Transform Version Number;TransformVersionNumberRetired;LO;False;1;1;True
2622466;Number of Transform Steps;NumberOfTransformStepsRetired;US;False;1;1;True
2622467;Sequence of Compressed Data;SequenceOfCompressedDataRetired;LO;False;1;4294967295;True
2622468;Details of Coefficients;DetailsOfCoefficientsRetired;AT;False;1;4294967295;True
2623232;DCT Label;DctLabelRetired;LO;False;1;1;True
2623233;Data Block Description;DataBlockDescriptionRetired;CS;False;1;4294967295;True
2623234;Data Block;DataBlockRetired;AT;False;1;4294967295;True
2623248;Normalization Factor Format;NormalizationFactorFormatRetired;US;False;1;1;True
2623264;Zonal Map Number Format;ZonalMapNumberFormatRetired;US;False;1;1;True
2623265;Zonal Map Location;ZonalMapLocationRetired;AT;False;1;4294967295;True
2623266;Zonal Map Format;ZonalMapFormatRetired;US;False;1;1;True
2623280;Adaptive Map Format;AdaptiveMapFormatRetired;US;False;1;1;True
2623296;Code Number Format;CodeNumberFormatRetired;US;False;1;1;True
2624002;Pixel Spacing Calibration Type;PixelSpacingCalibrationType;CS;False;1;1;False
2624004;Pixel Spacing Calibration Description;PixelSpacingCalibrationDescription;LO;False;1;1;False
2625600;Pixel Intensity Relationship;PixelIntensityRelationship;CS;False;1;1;False
2625601;Pixel Intensity Relationship Sign;PixelIntensityRelationshipSign;SS;False;1;1;False
2625616;Window Center;WindowCenter;DS;False;1;4294967295;False
2625617;Window Width;WindowWidth;DS;False;1;4294967295;False
2625618;Rescale Intercept;RescaleIntercept;DS;False;1;1;False
2625619;Rescale Slope;RescaleSlope;DS;False;1;1;False
2625620;Rescale Type;RescaleType;LO;False;1;1;False
2625621;Window Center & Width Explanation;WindowCenterWidthExplanation;LO;False;1;4294967295;False
2625622;VOI LUT Function;VoiLutFunction;CS;False;1;1;False
2625664;Gray Scale;GrayScaleRetired;CS;False;1;1;True
2625680;Recommended Viewing Mode;RecommendedViewingMode;CS;False;1;1;False
2625792;Gray Lookup Table Descriptor;GrayLookupTableDescriptorRetired;US;True;3;3;True
2625793;Red Palette Color Lookup Table Descriptor;RedPaletteColorLookupTableDescriptor;US;True;3;3;False
2625794;Green Palette Color Lookup Table Descriptor;GreenPaletteColorLookupTableDescriptor;US;True;3;3;False
2625795;Blue Palette Color Lookup Table Descriptor;BluePaletteColorLookupTableDescriptor;US;True;3;3;False
2625796;Alpha Palette Color Lookup Table Descriptor;AlphaPaletteColorLookupTableDescriptor;US;False;3;3;False
2625809;Large Red Palette Color Lookup Table Descriptor;LargeRedPaletteColorLookupTableDescriptorRetired;US;True;4;4;True
